gender,weight,height
Female,61.532,127.962
Female,62.675,134.183
Female,59.029,98.373
Female,63.173,128.091
Female,59.328,100.471
Female,66.829,137.103
Female,64.305,133.875
Female,63.571,121.781
Female,65.147,155.777
Female,67.301,158.467
Female,62.813,135.796
Female,61.077,131.336
Female,61.571,126.013
Female,66.133,153.594
Female,58.146,112.035
Female,58.772,103.538
Female,62.827,118.851
Female,62.202,133.553
Female,61.334,127.655
Female,61.714,118.513
Female,61.045,122.562
Female,59.88,106.782
Female,56.105,87.299
Female,58.964,110.815
Female,62.631,129.522
Female,59.918,118.463
Female,66.035,142.987
Female,59.245,104.919
Female,63.342,126.839
Female,68.198,178.192
Female,62.821,138.403
Female,66.675,161.716
Female,66.343,163.833
Female,62.716,127.938
Female,62.879,124.955
Female,68.143,163.11
Female,61.549,107.52
Female,63.993,134.353
Female,68.733,153.723
Female,62.605,160.613
Female,63.978,135.218
Female,63.948,125.819
Female,60.981,127.297
Female,63.518,129.135
Female,65.119,146.431
Female,64.699,147.205
Female,59.475,100.884
Female,62.831,133.056
Female,63.293,135.16
Female,64.24,151.657
Female,64.451,128.197
Female,63.889,160.585
Female,67.324,146.98
Female,66.245,143.797
Female,66.614,169.129
Female,63.258,137.088
Female,64.402,131.378
Female,61.789,123.141
Female,62.72,121.812
Female,68.014,149.717
Female,62.156,126.354
Female,68.129,138.864
Female,64.916,133.201
Female,64.425,151.564
Female,65.766,135.444
Female,63.215,139.357
Female,62.732,106.884
Female,58.96,95.752
Female,63.634,144.975
Female,62.315,122.514
Female,57.137,99.108
Female,63.858,143.688
Female,61.772,119.262
Female,67.915,159.514
Female,61.783,118.146
Female,61.947,119.795
Female,61.788,121.093
Female,61.3,122.741
Female,61.223,109.234
Female,63.168,124.49
Female,65.118,146.65
Female,63.808,140.889
Female,60.287,100.157
Female,65.803,159.449
Female,62.641,115.913
Female,65.518,162.048
Female,60.923,111.367
Female,59.448,108.112
Female,62.416,121.034
Female,65.061,131.589
Female,64.359,143.542
Female,62.701,121.772
Female,64.229,146.096
Female,61.158,123.346
Female,64.014,136.777
Female,64.217,154.447
Female,61.531,140.98
Female,57.714,94.39
Female,70.423,174.608
Female,69.157,161.114
Female,64.763,131.352
Female,62.094,130.3
Female,67.43,156.076
Female,66.863,156.685
Female,61.825,102.693
Female,67.779,166.448
Female,65.305,143.271
Female,65.525,150.365
Female,63.849,121.096
Female,60.67,110.705
Female,62.121,122.035
Female,60.415,124.707
Female,64.574,142.095
Female,60.177,116.397
Female,63.819,126.739
Female,62.625,132.152
Female,58.948,103.364
Female,62.07,112.456
Female,60.452,114.301
Female,64.489,126.633
Female,65.617,160.622
Female,66.867,156.519
Female,70.361,163.945
Female,60.23,95.934
Female,63.305,127.779
Female,59.587,104.046
Female,65.324,145.852
Female,61.963,142.405
Female,61.634,131.623
Female,60.222,107.731
Female,62.444,134.451
Female,61.438,123.036
Female,65.033,153.394
Female,66.834,151.934
Female,61.279,141.212
Female,62.264,147.335
Female,63.691,121.633
Female,61.23,106.092
Female,59.248,106.067
Female,65.077,152.075
Female,63.337,136.067
Female,65.128,150.144
Female,66.367,153.104
Female,59.627,127.004
Female,66.744,168.867
Female,66.567,138.6
Female,65.191,158.779
Female,63.725,125.417
Female,64.641,135.45
Female,68.222,153.099
Female,60.765,111.364
Female,65.078,154.766
Female,59.774,124.418
Female,67.009,151.334
Female,71.552,185.658
Female,65.604,144.509
Female,67.714,163.334
Female,63.214,142.566
Female,61.254,115.89
Female,65.639,137.29
Female,59.249,110.587
Female,63.263,141.671
Female,63.285,119.007
Female,66.506,152.441
Female,66.835,160.981
Female,60.561,116.269
Female,64.479,151.887
Female,63.732,154.655
Female,68.144,152.431
Female,65.383,140.074
Female,63.353,119.634
Female,63.585,128.487
Female,66.538,161.144
Female,66.645,152.569
Female,62.443,126.523
Female,59.588,115.215
Female,62.055,122.674
Female,67.999,161.322
Female,64.636,160.1
Female,60.146,120.889
Female,61.499,122.049
Female,60.466,112.851
Female,61.488,137.092
Female,65.533,148.052
Female,57.837,105.739
Female,65.041,134.28
Female,64.182,147.927
Female,63.431,138.196
Female,62.491,140.611
Female,67.386,168.141
Female,64.764,133.252
Female,63.581,138.229
Female,63.799,137.466
Female,60.977,120.661
Female,61.736,110.513
Female,64.191,121.89
Female,60.552,110.3
Female,67.182,164.779
Female,65.876,141.018
Female,60.337,82.198
Female,59.125,90.521
Female,68.187,177.569
Female,62.622,106.001
Female,64.762,142.265
Female,63.717,137.999
Female,62.789,119.628
Female,66.341,156.232
Female,64.846,160.759
Female,65.756,137.471
Female,66.307,154.905
Female,64.238,147.205
Female,63.105,133.148
Female,62.78,145.794
Female,63.473,155.489
Female,66.749,166.88
Female,66.529,149.739
Female,64.943,135.387
Female,64.255,143.364
Female,65.643,159.133
Female,66.662,159.482
Female,60.21,111.048
Female,64.553,137.821
Female,65.522,164.508
Female,64.164,123.412
Female,63.425,153.177
Female,68.576,153.319
Female,67.461,175.293
Female,65.586,157.146
Female,67.384,160.978
Female,65.3,142.521
Female,68.697,171.892
Female,62.882,117.366
Female,64.502,134.045
Female,67.13,134.274
Female,63.893,135.652
Female,63.947,138.865
Female,61.233,117.144
Female,62.366,138.648
Female,63.881,137.171
Female,67.26,151.231
Female,61.981,113.969
Female,61.938,121.187
Female,65.124,163.935
Female,59.95,111.232
Female,58.671,98.516
Female,61.458,131.701
Female,66.339,160.985
Female,67.584,156.732
Female,66.115,159.372
Female,62.736,138.254
Female,62.737,112.871
Female,60.595,118.758
Female,64.264,147.403
Female,63.59,139.686
Female,60.522,113.266
Female,65.651,147.337
Female,64.368,139.55
Female,68.094,141.227
Female,61.403,123.984
Female,63.655,148.238
Female,56.167,77.899
Female,60.859,101.173
Female,65.494,134.9
Female,60.09,117.895
Female,65.158,148.361
Female,60.58,102.188
Female,59.847,112.145
Female,60.179,97.261
Female,63.807,139.604
Female,65.16,145.443
Female,61.231,116.858
Female,66.257,148.414
Female,62.299,138.995
Female,67.343,144.924
Female,64.483,131.813
Female,65.409,151.532
Female,63.32,132.9
Female,69.998,178.743
Female,60.78,113.877
Female,62.714,124.673
Female,64.063,136.628
Female,67.261,154.619
Female,62.227,120.937
Female,59.223,131.159
Female,58.369,113.899
Female,59.977,110.8
Female,62.232,131.886
Female,61.405,123.015
Female,66.692,153.557
Female,60.829,116.254
Female,65.633,159.096
Female,60.191,115.046
Female,66.099,131.264
Female,64.405,127.944
Female,64.894,129.117
Female,63.863,128.285
Female,61.218,124.524
Female,70.0,176.828
Female,64.487,130.652
Female,66.989,156.257
Female,58.3,95.121
Female,64.356,154.375
Female,67.409,163.584
Female,66.936,142.767
Female,60.732,119.968
Female,65.197,133.015
Female,59.956,119.88
Female,65.74,165.156
Female,63.174,134.931
Female,61.415,131.557
Female,61.954,139.48
Female,64.736,137.771
Female,57.233,99.371
Female,66.002,155.105
Female,66.036,151.873
Female,66.124,162.73
Female,59.874,107.638
Female,64.258,122.937
Female,64.523,146.603
Female,70.399,167.542
Female,67.684,151.28
Female,60.979,108.469
Female,64.962,113.727
Female,62.826,129.287
Female,63.184,127.177
Female,64.943,136.664
Female,62.684,124.44
Female,64.827,152.079
Female,63.741,134.112
Female,69.822,174.667
Female,63.336,126.697
Female,65.8,142.146
Female,61.837,136.774
Female,59.549,118.86
Female,62.127,114.143
Female,65.325,145.521
Female,66.614,155.889
Female,63.735,146.972
Female,60.164,120.245
Female,65.693,151.987
Female,64.391,138.472
Female,65.344,128.241
Female,66.285,154.885
Female,64.141,134.459
Female,64.89,134.28
Female,64.701,146.403
Female,59.909,94.564
Female,62.434,124.286
Female,64.773,143.445
Female,62.906,104.05
Female,62.264,124.034
Female,66.039,142.756
Female,69.211,147.049
Female,61.32,107.464
Female,60.081,123.776
Female,68.986,152.957
Female,61.793,107.455
Female,62.908,141.217
Female,64.6,130.657
Female,60.518,139.761
Female,66.924,155.758
Female,63.068,133.659
Female,65.533,120.847
Female,65.018,147.099
Female,60.35,108.278
Female,66.171,154.515
Female,68.091,161.554
Female,63.79,154.227
Female,61.895,129.563
Female,65.716,157.691
Female,64.941,141.539
Female,62.564,123.554
Female,64.072,166.573
Female,64.644,143.015
Female,62.284,132.576
Female,68.07,164.368
Female,60.001,95.626
Female,61.692,118.202
Female,69.805,174.027
Female,63.577,126.525
Female,63.503,152.699
Female,62.5,132.562
Female,59.408,101.217
Female,60.575,99.286
Female,67.054,160.943
Female,64.269,148.247
Female,66.136,151.815
Female,64.311,138.817
Female,62.835,132.419
Female,60.718,124.434
Female,65.289,140.055
Female,61.813,137.338
Female,60.981,132.219
Female,65.394,146.21
Female,65.268,164.044
Female,65.127,142.383
Female,63.5,123.586
Female,63.009,127.542
Female,61.849,122.413
Female,61.083,141.503
Female,66.413,167.723
Female,69.729,187.785
Female,67.431,148.624
Female,64.453,134.551
Female,64.539,141.107
Female,60.452,122.155
Female,64.831,156.954
Female,64.153,133.602
Female,69.611,167.739
Female,60.741,118.419
Female,65.524,144.464
Female,66.121,144.939
Female,61.084,117.988
Female,63.692,136.893
Female,63.983,141.48
Female,66.74,148.562
Female,64.12,142.054
Female,64.771,142.835
Female,62.804,129.148
Female,64.507,134.998
Female,64.148,148.645
Female,60.32,114.777
Female,62.188,124.607
Female,66.915,168.668
Female,63.946,135.037
Female,64.791,142.533
Female,65.013,134.529
Female,64.815,135.965
Female,64.886,152.867
Female,63.131,141.914
Female,65.332,144.807
Female,62.275,145.992
Female,61.153,115.245
Female,63.338,143.709
Female,61.543,118.037
Female,64.637,133.38
Female,67.321,153.522
Female,65.658,139.459
Female,66.421,143.874
Female,63.246,121.016
Female,64.073,125.54
Female,62.294,133.02
Female,61.621,108.798
Female,63.54,130.28
Female,62.615,117.439
Female,62.211,136.355
Female,59.534,114.152
Female,63.214,126.027
Female,64.326,155.531
Female,68.678,163.889
Female,64.59,150.206
Female,63.578,120.684
Female,60.9,117.17
Female,63.999,149.365
Female,65.707,149.716
Female,64.041,141.887
Female,58.757,111.657
Female,59.894,116.76
Female,66.56,162.677
Female,61.662,122.709
Female,62.134,132.315
Female,61.318,97.108
Female,70.176,182.134
Female,62.157,128.958
Female,65.125,140.376
Female,64.162,157.909
Female,59.548,107.854
Female,58.996,107.839
Female,66.179,151.828
Female,63.654,127.842
Female,62.016,133.653
Female,63.717,143.759
Female,66.111,139.235
Female,65.11,136.932
Female,58.187,104.472
Female,62.308,120.671
Female,63.825,134.248
Female,63.986,146.303
Female,61.81,132.523
Female,65.047,140.823
Female,66.947,154.782
Female,68.317,160.443
Female,65.097,152.416
Female,71.07,182.084
Female,69.141,186.798
Female,62.219,130.012
Female,62.841,129.251
Female,67.225,158.524
Female,60.271,121.647
Female,62.951,141.91
Female,69.0,179.641
Female,63.505,129.319
Female,62.554,132.006
Female,63.945,137.838
Female,67.023,159.244
Female,64.68,151.758
Female,60.036,112.953
Female,59.464,111.711
Female,67.539,138.523
Female,61.773,112.267
Female,63.549,135.815
Female,65.761,170.869
Female,69.18,165.257
Female,64.799,143.826
Female,67.201,160.9
Female,61.623,112.543
Female,66.015,161.107
Female,61.335,114.719
Female,61.61,112.078
Female,66.228,156.166
Female,62.194,132.06
Female,64.153,151.276
Female,58.892,104.423
Female,64.298,149.191
Female,67.556,170.855
Female,61.389,139.106
Female,65.86,140.383
Female,61.104,111.574
Female,66.042,133.944
Female,62.023,125.507
Female,64.274,145.896
Female,59.758,119.165
Female,62.781,125.823
Female,61.529,128.643
Female,63.906,136.852
Female,64.892,146.61
Female,61.802,114.883
Female,69.1,174.709
Female,64.983,144.259
Female,62.323,125.556
Female,65.323,146.752
Female,64.234,137.51
Female,61.323,119.758
Female,58.156,95.679
Female,62.594,123.74
Female,64.678,123.011
Female,63.958,118.893
Female,67.671,155.494
Female,63.636,125.504
Female,62.565,144.725
Female,67.896,153.436
Female,67.954,167.09
Female,65.037,147.87
Female,59.839,106.358
Female,66.394,160.494
Female,65.349,156.878
Female,64.392,143.62
Female,65.509,164.443
Female,65.175,129.027
Female,63.175,133.686
Female,64.84,153.573
Female,60.295,116.126
Female,59.816,130.957
Female,63.167,129.671
Female,64.285,155.253
Female,62.638,136.1
Female,65.654,138.104
Female,59.531,124.81
Female,66.495,164.927
Female,60.543,134.713
Female,61.576,121.648
Female,65.488,146.06
Female,63.113,138.451
Female,64.991,143.679
Female,64.905,150.171
Female,67.602,152.365
Female,59.264,117.394
Female,62.215,132.555
Female,61.66,120.992
Female,60.484,110.565
Female,63.423,129.922
Female,65.584,155.943
Female,67.43,151.678
Female,60.922,131.254
Female,60.843,116.505
Female,64.57,137.103
Female,67.591,161.784
Female,66.446,135.609
Female,58.522,103.764
Female,63.769,139.851
Female,67.701,155.727
Female,61.878,101.525
Female,62.986,112.574
Female,61.86,132.776
Female,59.479,107.87
Female,62.94,120.466
Female,64.83,151.686
Female,64.579,144.296
Female,61.789,126.998
Female,65.241,128.721
Female,64.369,138.929
Female,63.788,141.046
Female,64.902,150.75
Female,64.116,145.51
Female,64.322,153.024
Female,64.466,145.134
Female,67.097,155.502
Female,61.305,104.856
Female,65.966,151.715
Female,65.946,161.687
Female,68.194,170.842
Female,61.909,128.599
Female,64.979,135.207
Female,58.777,112.562
Female,61.586,126.125
Female,68.223,161.042
Female,66.228,139.638
Female,66.619,159.148
Female,63.867,142.513
Female,63.487,129.29
Female,67.088,158.555
Female,66.692,162.786
Female,67.348,154.877
Female,64.032,136.297
Female,63.061,122.135
Female,61.111,113.1
Female,62.174,136.266
Female,62.421,121.794
Female,64.194,135.971
Female,63.954,145.52
Female,63.382,132.974
Female,62.91,139.469
Female,70.544,180.979
Female,69.111,163.903
Female,64.12,142.709
Female,65.031,150.468
Female,65.27,145.768
Female,68.76,175.903
Female,64.878,149.813
Female,65.279,143.531
Female,61.535,129.616
Female,66.777,172.858
Female,61.652,126.46
Female,62.993,139.408
Female,57.598,98.183
Female,65.88,142.855
Female,61.979,137.083
Female,64.247,124.932
Female,64.634,135.273
Female,57.445,89.421
Female,61.934,102.472
Female,60.33,114.469
Female,64.12,139.587
Female,67.52,158.21
Female,66.715,162.931
Female,59.865,117.729
Female,60.725,122.507
Female,62.914,124.317
Female,68.805,173.28
Female,68.423,169.467
Female,59.785,118.354
Female,64.685,128.251
Female,62.962,136.8
Female,67.262,162.306
Female,72.089,192.531
Female,64.111,139.246
Female,64.502,135.62
Female,62.608,125.892
Female,66.162,137.657
Female,63.125,148.734
Female,64.035,137.425
Female,63.824,129.298
Female,62.163,108.251
Female,64.713,141.332
Female,61.789,136.646
Female,62.397,146.807
Female,62.365,132.125
Female,60.961,109.363
Female,63.495,141.026
Female,58.343,110.152
Female,61.143,112.966
Female,59.836,103.266
Female,60.438,136.592
Female,66.32,152.662
Female,69.382,168.246
Female,66.424,153.001
Female,62.554,126.491
Female,64.038,132.816
Female,68.576,163.229
Female,62.602,117.131
Female,66.06,146.674
Female,59.617,115.248
Female,62.897,131.575
Female,63.181,135.575
Female,69.305,151.311
Female,62.973,132.159
Female,62.179,103.097
Female,62.054,124.877
Female,63.676,127.327
Female,63.979,134.312
Female,63.845,145.579
Female,67.415,150.498
Female,62.193,101.232
Female,60.151,111.303
Female,64.58,127.372
Female,64.607,144.417
Female,60.858,139.246
Female,66.438,153.068
Female,69.19,172.236
Female,62.089,130.942
Female,61.683,116.424
Female,64.609,138.921
Female,66.194,163.811
Female,66.157,128.207
Female,61.084,130.377
Female,63.796,146.455
Female,62.852,126.034
Female,63.895,126.905
Female,62.026,118.614
Female,63.103,131.794
Female,60.658,119.209
Female,55.652,85.622
Female,64.974,146.576
Female,61.59,125.518
Female,60.607,115.437
Female,61.529,127.661
Female,67.78,157.665
Female,66.977,157.612
Female,65.714,147.198
Female,63.522,136.776
Female,66.747,162.606
Female,65.06,149.725
Female,66.324,145.911
Female,64.411,131.526
Female,66.652,154.011
Female,62.783,131.939
Female,60.679,120.619
Female,62.899,128.56
Female,67.761,155.974
Female,65.953,166.771
Female,62.535,124.834
Female,63.905,146.692
Female,65.992,155.414
Female,61.883,116.711
Female,60.774,114.448
Female,64.741,128.791
Female,66.111,140.998
Female,60.333,102.257
Female,67.736,159.197
Female,66.207,156.537
Female,67.409,170.271
Female,65.029,156.823
Female,61.906,134.783
Female,66.213,154.96
Female,66.309,139.835
Female,64.73,143.933
Female,64.298,138.597
Female,64.025,116.887
Female,65.816,148.475
Female,64.635,133.395
Female,59.557,116.192
Female,70.818,184.861
Female,66.646,156.425
Female,62.858,122.802
Female,61.426,118.66
Female,70.951,193.226
Female,65.07,132.404
Female,63.272,142.994
Female,67.12,158.931
Female,62.572,137.382
Female,60.441,118.224
Female,61.202,102.18
Female,66.799,147.585
Female,64.137,145.307
Female,66.878,153.72
Female,61.574,148.397
Female,69.466,169.115
Female,70.697,194.049
Female,62.346,121.502
Female,62.719,122.875
Female,64.324,138.977
Female,62.891,147.526
Female,64.604,135.622
Female,60.907,131.737
Female,62.457,124.49
Female,60.71,113.172
Female,66.839,153.326
Female,63.39,128.618
Female,65.82,139.496
Female,67.714,157.221
Female,61.594,117.325
Female,65.889,143.018
Female,62.882,119.993
Female,64.838,121.095
Female,68.619,163.667
Female,67.303,166.712
Female,58.372,92.036
Female,67.6,159.969
Female,68.173,178.826
Female,66.792,142.853
Female,62.37,138.725
Female,63.417,122.148
Female,66.401,157.827
Female,60.849,119.557
Female,66.424,148.32
Female,60.585,116.051
Female,63.388,149.089
Female,65.361,144.027
Female,66.342,147.335
Female,62.59,123.643
Female,61.43,131.182
Female,65.088,146.796
Female,62.686,130.12
Female,65.673,129.103
Female,61.508,98.332
Female,63.922,146.384
Female,61.197,103.598
Female,64.728,147.52
Female,64.65,153.264
Female,60.862,110.303
Female,67.473,154.621
Female,62.209,127.597
Female,61.633,128.549
Female,63.183,147.997
Female,66.419,151.718
Female,62.106,132.879
Female,65.435,121.173
Female,63.426,124.512
Female,62.195,110.023
Female,63.21,119.88
Female,61.833,128.271
Female,59.437,98.76
Female,61.094,124.912
Female,60.655,119.056
Female,64.379,141.658
Female,65.656,150.877
Female,60.911,104.277
Female,63.077,141.024
Female,63.964,153.723
Female,62.737,124.772
Female,58.838,117.279
Female,65.6,139.892
Female,62.523,136.256
Female,63.976,141.692
Female,66.541,149.821
Female,63.119,138.794
Female,60.786,119.21
Female,61.18,130.41
Female,57.831,83.027
Female,64.363,139.881
Female,64.341,128.632
Female,66.386,159.413
Female,66.47,152.038
Female,62.875,122.619
Female,63.462,115.864
Female,64.102,125.109
Female,63.666,137.079
Female,64.659,134.808
Female,65.247,148.447
Female,65.072,145.664
Female,60.384,125.446
Female,61.671,129.401
Female,63.519,124.467
Female,62.073,144.808
Female,63.179,137.427
Female,64.984,142.371
Female,62.852,133.457
Female,66.184,147.363
Female,60.388,126.703
Female,65.193,145.519
Female,58.225,114.962
Female,64.838,151.923
Female,65.975,161.061
Female,60.724,103.68
Female,60.692,115.129
Female,60.877,130.068
Female,62.805,143.896
Female,66.094,131.15
Female,64.796,172.692
Female,68.138,168.992
Female,61.93,117.193
Female,64.123,116.808
Female,56.549,90.848
Female,65.781,156.781
Female,62.411,127.015
Female,64.875,144.747
Female,63.006,131.387
Female,59.817,107.58
Female,59.986,129.418
Female,65.928,139.513
Female,67.167,154.21
Female,63.241,139.127
Female,65.146,138.384
Female,62.89,123.401
Female,65.002,146.028
Female,61.192,142.328
Female,65.017,137.569
Female,62.995,140.451
Female,66.356,154.602
Female,65.325,151.906
Female,64.267,140.303
Female,61.865,124.004
Female,63.745,136.348
Female,61.413,102.74
Female,66.838,160.397
Female,59.401,109.024
Female,60.252,125.342
Female,60.35,132.15
Female,64.626,144.925
Female,68.24,167.445
Female,69.223,155.962
Female,68.633,166.135
Female,64.236,141.022
Female,65.674,149.567
Female,67.719,151.846
Female,65.624,136.394
Female,62.064,121.574
Female,63.2,147.029
Female,61.935,133.461
Female,63.931,141.206
Female,64.086,141.34
Female,66.387,144.956
Female,67.913,163.393
Female,65.933,147.66
Female,66.503,161.257
Female,62.604,114.806
Female,64.195,140.718
Female,61.97,126.783
Female,61.602,125.181
Female,61.476,142.519
Female,66.237,156.005
Female,59.355,113.215
Female,66.45,156.932
Female,60.057,112.328
Female,58.603,102.32
Female,62.735,129.756
Female,60.581,108.648
Female,65.651,137.486
Female,64.017,127.939
Female,66.114,159.808
Female,64.648,127.971
Female,63.018,113.155
Female,62.12,117.847
Female,61.501,118.812
Female,66.317,144.666
Female,62.745,117.602
Female,69.814,167.791
Female,65.362,145.6
Female,62.116,146.493
Female,67.865,160.917
Female,59.892,95.633
Female,67.365,154.045
Female,58.762,102.455
Female,65.046,148.992
Female,65.924,168.796
Female,64.43,137.597
Female,64.405,125.536
Female,66.869,157.718
Female,65.11,141.405
Female,62.374,121.744
Female,63.437,165.571
Female,63.72,134.217
Female,62.799,139.815
Female,68.026,154.218
Female,66.162,141.559
Female,61.069,102.402
Female,62.06,123.804
Female,69.471,178.981
Female,60.838,115.599
Female,68.608,172.628
Female,61.553,132.384
Female,61.497,125.413
Female,63.293,129.001
Female,67.439,168.293
Female,61.312,121.786
Female,67.857,174.829
Female,68.138,154.663
Female,66.262,156.891
Female,66.085,165.484
Female,66.29,130.868
Female,61.566,132.242
Female,58.779,114.16
Female,61.775,128.343
Female,61.982,137.393
Female,61.676,124.072
Female,66.684,151.355
Female,62.476,117.215
Female,65.567,136.225
Female,65.517,152.809
Female,67.14,145.082
Female,68.153,171.977
Female,58.612,103.31
Female,64.335,161.747
Female,64.853,147.726
Female,62.548,130.596
Female,64.282,136.748
Female,65.626,139.58
Female,59.119,107.471
Female,64.413,142.973
Female,63.48,150.47
Female,58.848,117.727
Female,64.031,133.767
Female,59.503,109.974
Female,65.067,135.771
Female,62.846,150.259
Female,63.197,140.322
Female,62.523,142.661
Female,67.41,165.075
Female,63.174,129.333
Female,65.916,158.997
Female,62.644,118.188
Female,63.016,125.661
Female,70.079,184.215
Female,62.935,124.46
Female,67.019,148.327
Female,60.259,100.585
Female,65.603,164.211
Female,66.431,125.348
Female,63.93,146.622
Female,62.55,127.391
Female,63.805,131.402
Female,64.333,123.947
Female,67.538,183.74
Female,62.305,119.117
Female,61.517,132.978
Female,62.777,121.768
Female,66.213,173.383
Female,68.642,151.199
Female,63.296,137.92
Female,58.525,107.792
Female,60.341,111.078
Female,61.434,97.059
Female,65.476,154.441
Female,60.484,121.798
Female,62.0,117.048
Female,59.668,114.387
Female,63.803,124.813
Female,62.868,132.695
Female,66.407,161.176
Female,62.554,113.449
Female,69.666,166.919
Female,62.159,121.631
Female,62.695,113.345
Female,66.678,137.748
Female,61.675,112.89
Female,60.012,109.05
Female,64.625,143.146
Female,59.979,114.299
Female,64.822,155.009
Female,66.933,164.665
Female,64.619,139.417
Female,62.537,136.633
Female,58.906,94.977
Female,63.847,146.391
Female,67.636,169.799
Female,64.055,139.504
Female,59.927,98.429
Female,65.923,161.747
Female,64.287,143.51
Female,63.385,132.82
Female,64.882,140.067
Female,64.077,129.114
Female,67.265,179.007
Female,58.346,110.246
Female,63.858,132.994
Female,64.419,141.181
Female,61.899,107.407
Female,63.731,119.066
Female,66.879,155.712
Female,63.224,121.269
Female,61.529,126.815
Female,63.322,131.599
Female,62.253,133.782
Female,63.804,131.17
Female,66.1,160.13
Female,64.946,149.602
Female,61.191,129.762
Female,65.579,154.804
Female,64.437,151.98
Female,61.02,114.388
Female,59.86,121.863
Female,63.741,131.688
Female,66.596,151.149
Female,60.588,128.184
Female,64.46,138.537
Female,63.14,127.06
Female,60.763,125.019
Female,56.822,101.98
Female,69.363,169.454
Female,62.321,138.805
Female,65.856,162.544
Female,62.128,137.725
Female,64.659,151.461
Female,66.706,159.696
Female,68.311,168.373
Female,64.578,131.693
Female,64.003,141.428
Female,67.436,149.822
Female,63.486,129.069
Female,61.213,134.955
Female,67.127,145.76
Female,66.958,150.824
Female,69.374,158.455
Female,62.278,144.235
Female,65.462,146.736
Female,70.338,174.032
Female,63.9,142.848
Female,61.509,102.908
Female,61.029,121.638
Female,67.079,167.894
Female,67.525,139.928
Female,63.572,137.784
Female,59.322,102.042
Female,65.57,138.002
Female,64.803,151.042
Female,64.005,139.731
Female,60.457,122.879
Female,64.95,142.313
Female,66.674,162.312
Female,62.309,134.097
Female,65.129,156.902
Female,60.091,106.012
Female,60.808,110.984
Female,62.15,137.168
Female,66.249,140.799
Female,65.929,149.992
Female,61.91,142.825
Female,61.745,130.302
Female,62.242,134.403
Female,63.008,121.582
Female,63.952,143.791
Female,64.429,130.692
Female,61.707,128.758
Female,59.478,122.163
Female,65.21,150.362
Female,66.466,132.766
Female,64.874,157.389
Female,63.842,129.382
Female,59.158,109.199
Female,62.995,132.97
Female,64.567,143.072
Female,62.251,119.005
Female,67.072,172.451
Female,64.015,146.87
Female,67.168,156.234
Female,65.364,133.071
Female,62.247,136.827
Female,64.407,145.901
Female,67.675,172.574
Female,65.191,130.517
Female,60.586,124.36
Female,61.938,127.47
Female,66.791,162.02
Female,63.962,144.701
Female,65.908,146.415
Female,65.742,152.836
Female,63.593,133.848
Female,65.631,119.203
Female,66.314,139.142
Female,63.191,147.717
Female,65.022,124.565
Female,63.939,149.231
Female,64.725,130.41
Female,62.808,126.704
Female,65.009,127.172
Female,65.388,147.949
Female,61.18,119.025
Female,63.26,137.811
Female,60.995,112.648
Female,64.341,126.13
Female,66.001,159.13
Female,61.157,126.508
Female,67.684,151.939
Female,63.385,150.046
Female,66.276,152.228
Female,63.024,139.238
Female,65.914,152.0
Female,65.397,149.92
Female,65.455,142.459
Female,65.651,154.66
Female,63.92,140.707
Female,62.336,126.311
Female,64.18,143.859
Female,64.944,142.256
Female,64.272,141.284
Female,66.759,148.961
Female,64.39,145.883
Female,65.116,154.458
Female,60.835,104.698
Female,62.7,128.052
Female,63.649,134.639
Female,62.985,133.339
Female,58.618,113.168
Female,64.431,130.277
Female,65.273,154.53
Female,62.483,124.65
Female,66.976,151.407
Female,64.453,152.705
Female,64.672,148.924
Female,62.266,134.328
Female,61.639,128.554
Female,64.186,132.196
Female,63.422,134.319
Female,67.12,156.538
Female,62.126,120.339
Female,63.864,138.606
Female,64.476,137.965
Female,65.256,137.635
Female,58.436,113.484
Female,68.879,181.316
Female,67.819,165.149
Female,64.777,135.198
Female,64.044,149.826
Female,60.627,118.541
Female,61.851,138.648
Female,66.751,168.436
Female,65.824,160.918
Female,61.109,111.735
Female,65.141,139.828
Female,61.618,125.025
Female,66.604,147.68
Female,64.49,163.992
Female,60.574,126.849
Female,61.175,134.638
Female,62.217,112.373
Female,63.699,130.611
Female,64.34,131.679
Female,68.36,166.571
Female,60.634,136.879
Female,63.825,128.907
Female,63.062,124.297
Female,65.489,135.013
Female,63.683,131.593
Female,64.159,137.684
Female,63.099,132.958
Female,61.176,116.171
Female,65.726,130.568
Female,60.902,131.126
Female,64.399,130.864
Female,61.3,115.029
Female,62.234,151.076
Female,65.739,153.041
Female,64.331,145.507
Female,63.928,133.067
Female,66.637,146.411
Female,60.109,98.089
Female,66.663,151.225
Female,64.638,156.913
Female,66.321,145.352
Female,68.939,168.392
Female,65.714,139.353
Female,65.415,119.779
Female,64.019,133.107
Female,64.087,137.491
Female,60.421,97.264
Female,63.545,121.561
Female,63.251,136.122
Female,63.576,122.564
Female,60.635,109.706
Female,61.774,121.895
Female,67.116,131.721
Female,62.067,114.928
Female,62.499,143.412
Female,63.463,138.039
Female,66.804,151.025
Female,63.348,136.05
Female,63.748,137.153
Female,64.946,131.702
Female,65.899,153.531
Female,58.955,99.179
Female,67.882,144.916
Female,66.759,166.232
Female,60.989,123.025
Female,63.348,134.977
Female,60.878,128.031
Female,61.199,142.408
Female,68.206,166.689
Female,64.554,124.102
Female,62.334,133.294
Female,62.779,130.471
Female,64.783,144.261
Female,61.741,130.805
